"Phantom, a novel. /","uc2.ark:/13960/t1dj5m31g"
"The opera : a novel /--- v.3","uiuo.ark:/13960/t5gb2gp5w"
"The pastor's fire-side : a novel /--- v.2","uiuo.ark:/13960/t4xh06r94"
"Florence, or, The aspirant : a novel.--- v.2","uiuo.ark:/13960/t3pv74163"
"Honor O'Hara. A novel ...--- v. 1","nyp.33433075769905"
"Edith Percival a novel /","aeu.ark:/13960/t7kp8pt4w"
"United : a novel /--- v.1","uiuo.ark:/13960/t0ns1cz03"
"The law and the lady. A novel.","miun.aan6316.0001.001"
"Bressant : a novel /","pst.000006082987"
"A Florida enchantment : a novel /","uc2.ark:/13960/t5db7x906"
"From the peasantry to the peerage : a novel /--- v.3","uiuo.ark:/13960/t08w3ph7r"
"The sins of society. A novel by Cecil Raleigh founded on the Drury Lane drama of the same name","nyp.33433075872881"
"Enoch Willoughby : a novel /","uc2.ark:/13960/t9m32p03c"
"Julia de Vienne : a novel, imitated from the French /--- v.1","uiuo.ark:/13960/t49p3jr5m"
"Peter Binney, a novel,","uc2.ark:/13960/t8tb13v73"
"Not like other girls, a novel.--- v.2","coo.31924064966801"
"After all : a novel /","wu.89104493895"
"The country house [a novel]","coo1.ark:/13960/t10p1mr6j"
"An American politician, a novel.","uc2.ark:/13960/t86h4df1t"
"Whiteladies a novel /","aeu.ark:/13960/t6f19ph83"
"St. Elmo a novel /","aeu.ark:/13960/t22c02716"
"The haute noblesse a novel /","aeu.ark:/13960/t9q24jm2n"
"Godfrey Helstone, a novel,--- v.2","uiuo.ark:/13960/t2794q91b"
"Duty, a novel--- v.2","uiuo.ark:/13960/t2s478x6t"
"The lawyer's daughter : a novel /--- v.2","uiuo.ark:/13960/t2d79zx50"
"Dumaresq's daughter  a novel /","aeu.ark:/13960/t5w66sn51"
"The lady resident : a novel /--- v.1","uiuo.ark:/13960/t7cr6dj61"
"The toilers of the sea. : A novel.","miun.afd3149.0001.001"
"In secret places. A novel.--- v.1","uiuo.ark:/13960/t9h424c33"
"Rupert Godwin ; a novel.","uc2.ark:/13960/t1rf5sd9h"
"Grace : a novel.--- v.1","uiuo.ark:/13960/t3029kz7p"
"Ada Moore's story : a novel.--- v.2","uiuo.ark:/13960/t83j3qh6w"
"Mrs. Gerald, a novel,","nyp.33433076059447"
"Oldcourt : a novel.--- v.3","uiuo.ark:/13960/t7mp5p18p"
"A Welsh singer a novel /","aeu.ark:/13960/t12n6cs3t"
"The story of Charles Strange, a novel.--- v.2","uc1.b3327504"
"The precipice; a novel,","uc2.ark:/13960/t9s17tj2g"
"A prince in the garret : a novel /","uc2.ark:/13960/t0ms3mk3z"
"My friend Prospero : a novel /","coo1.ark:/13960/t24b3n546"
"Jerico sands; a novel,","uc1.$b794320"
"Fondie : a novel /","uc2.ark:/13960/t6ww79471"
"Phemie's temptation : a novel /","uc2.ark:/13960/t15m62k0j"
"On the seaboard; a novel of the Baltic islands,","uc2.ark:/13960/t6zw1mx3g"
"The gentleman in debt; a novel.--- v.2","uiuo.ark:/13960/t5q81sg51"
"A mere chance. A novel.--- v.2","uiuo.ark:/13960/t0wq09j00"
"Our blue jackets, afloat and ashore : a novel /--- v.3","uiuo.ark:/13960/t70v8r70m"
"Through stained glass; a novel,","uc2.ark:/13960/t9c53h04p"
"Clipped wings : published serially as ""The barge of dreams""; a novel /","uc2.ark:/13960/t20c4v99c"
"The uncle's legacy : a novel in three volumes /--- v.001","uc2.ark:/13960/t87h1gr68"
"Geoffrey Hampstead a novel /","aeu.ark:/13960/t7tm7m840"
"Sinners : a novelization of Owen Davis's play /","uc2.ark:/13960/t72v2fc20"
"The gun-runner : a novel /","uc2.ark:/13960/t4dn40738"
"Rhoda : a novel.--- v.3","uiuo.ark:/13960/t0rr2fx5v"
"Second love, or, Beauty and intellect : a novel /--- vol.3","njp.32101067178564"
"The county : a novel, in two volumes.--- v.2","uiuo.ark:/13960/t1jh41s6b"
"The cottage of delight; a novel","coo1.ark:/13960/t44q8fv5d"
"Poste restante : a novel /--- v.3","uiuo.ark:/13960/t8nc6cc1x"
"Let not man put asunder a novel /","aeu.ark:/13960/t7qn7f540"
"The price she paid. A novel.","nyp.33433074835491"
"A human document : a novel.","pst.000006090067"
"The mistress of Beech Knoll; a novel,","uc2.ark:/13960/t3zs2n471"
"The price she paid : a novel /","coo1.ark:/13960/t77s8839v"
"The boomerang : a novel based on the play of the same name /","uc2.ark:/13960/t6f18t779"
"Shandon bells; a novel.--- v.3","uc2.ark:/13960/t54f20r6d"
"A daughter of two worlds; a novel of New York life.","hvd.hn1i7d"
"Prudence Palfrey; a novel.","hvd.hwjsnm"
"George Geith of Fen Court : A novel /","uc2.ark:/13960/t03x8c04j"
"The golden bait; a novel.--- v.001","uc2.ark:/13960/t7rn3286j"
"Cecil's tryst. A novel.--- v.3","uiuo.ark:/13960/t4vh65x1r"
"The college chums. A novel.--- v.1","uc2.ark:/13960/t5t72cz3b"
"St. Eustace : or, The hundred-and-one : a novel in three volumes /--- v.2","uiuo.ark:/13960/t2q537d8v"
"Mike Fletcher; a novel.","coo1.ark:/13960/t45q5gg33"
"Peter, a novel of which he is not the hero,","coo1.ark:/13960/t9x06p16j"
"Nothing else matters : a novel /","uc2.ark:/13960/t2x34pf5s"
"The mystery of Clement Dunraven : a novel /--- v. 2","nyp.33433115575163"
"Conspirar con mala estrella, o, El caballero de Harmental : comedia novela en 7 cuadros /","nc01.ark:/13960/t1cj8q87p"
"Rough and smooth : a novel /--- v.3","uiuo.ark:/13960/t6xw52v4n"
"Moths. A novel.--- v.3","uiuo.ark:/13960/t77s85r4q"
"The incidental bishop a novel /","aeu.ark:/13960/t7xk8z576"
"The Venetians : a novel /--- v.1","uiuo.ark:/13960/t9669267h"
"Mortomley's estate; a novel.--- v.1","coo.31924013539949"
"Lady Selina Clifford : a novel : and other tales /--- v.1","uiuo.ark:/13960/t9571xm8q"
"The Lovels of Arden : a novel /--- v.3","uiuo.ark:/13960/t9x06n58w"
"The watchers; a novel;","uc2.ark:/13960/t6rx9fb58"
"Mrs. Bligh : a novel /","uc2.ark:/13960/t8w957347"
"Human beings, a novel ...--- v.2","hvd.hn2tj4"
"""Thracian Sea"" : a novel,","uc2.ark:/13960/t6xw49d88"
"Anna St. Ives : a novel /","inu.30000115350112"
"Sylvan Holt's daughter. A novel.","hvd.hn2tqt"
"A playwright's daughter, a novel,","njp.32101068597499"
"A noble name : a novel /--- v.1","uiuo.ark:/13960/t79s21p31"
"The desert of wheat, a novel.","uc2.ark:/13960/t3610wx4m"
"La soñadora novela original","hvd.hnph9a"
"The house of white shadows : a novel /","uc2.ark:/13960/t76t0kt4k"
"Clever Betsy, a novel,","uc2.ark:/13960/t8rb6wt02"
"Tekel; or, Cora Glencoe. A novel ...","uc2.ark:/13960/t7dr2q08b"
"Two women. A novel.","wu.89099776825"
"The laird o' Cockpen : a novel /--- v.3","uiuo.ark:/13960/t3611mj0t"
"Modern literature; a novel.--- v.3","uiuo.ark:/13960/t76t0xv5n"
"The courage of conviction; a novel,","uc2.ark:/13960/t45q4rx1w"
"Hilary St. Ives : a novel /--- v.1","uiuo.ark:/13960/t5n87h69q"
"My lady coquette : a novel /--- v.2","uiuo.ark:/13960/t9c543w0t"
"Rose and Rue. A novel.--- v.1","uc2.ark:/13960/t83j3fv43"
"Precautions : a novel /--- v.2","uiuo.ark:/13960/t4gm8qn91"
"A mingled yarn: A novel.--- v.2","uiuo.ark:/13960/t8rb7nm0v"
"Cruel as the grave. a novel","uva.x002285874"
"Hard lines : a novel /--- v.3","uiuo.ark:/13960/t4kk9xp12"
"The rape of the gamp; or, Won at last! : a novel /--- v.3","uiuo.ark:/13960/t1qf99m3q"
"Wine of life; a novel about Balzac.","uc1.b4095476"
"Belmour: a novel.--- v.1","uiuo.ark:/13960/t2k64tq5z"
"Riding out the gale : a novel /--- v.2","uiuo.ark:/13960/t9c544684"
"The boudoir cabal a novel of society /","aeu.ark:/13960/t0zp4gv2v"
"Oakwood Hall, a novel; including a description of the lakes of Cumberland and Westmoreland, and a part of South Wales.--- v.1","uc2.ark:/13960/t94748r51"
"Into an unknown world : a novel /","uc2.ark:/13960/t9280bj3d"
"Overland : a novel /","coo1.ark:/13960/t4qj8022t"
"Mona's choice : a novel /--- v.1","uiuo.ark:/13960/t56d6f57f"
"County versus counter : a novel /--- v.1","uiuo.ark:/13960/t8v98q09x"
"Lucille Belmont : a novel.--- v.1","uiuo.ark:/13960/t3tt5496t"
"The double marriage : a novel /--- v.3","uiuo.ark:/13960/t8v98gj4s"
"The toilers of the sea. A novel.","mdp.39015030363082"
"Mare nostrum (Our sea) a novel,","uc1.$b150442"
"Under the red dragon. A novel.--- v.3","uiuo.ark:/13960/t7tm7m78g"
"A new race diplomatist : a novel /","uc2.ark:/13960/t1jh3fh5v"
"At large; a novel,","uc2.ark:/13960/t7mp4zc26"
"The mother of all living : a novel of Africa /","uc2.ark:/13960/t6zw1cg85"
"Roweny in Boston, a novel,","uc2.ark:/13960/t2x34n26x"
"Oriental field sports : being a complete, detailed, and accurate description of the wild sports of the east; and exhibiting, in a novel and interesting manner, the natural history of the elephant, the rhinoceros, the tiger, the leopard, the bear, the deer, the buffalo, the wolf, the wild hog, the jackall, the wild dog, the civet, and other undomesticated animals: As likewise the different species of feathered game, fishes, and serpents /--- v. 1","nyp.33433003231481"
"The mistress of Brae Farm : a novel /","uc2.ark:/13960/t3xs5q803"
"Name and fame a novel /","aeu.ark:/13960/t19k52j8g"
"Pine and palm : a novel /","uc2.ark:/13960/t03x8619b"
"The nether world : a novel /--- v.1","uiuo.ark:/13960/t1ng5cm7p"
"Good measure : a novel of S. African interest /","uc2.ark:/13960/t6sx6df1f"
"Splendid misery : a novel : in three volumes /--- v.1","ucw.ark:/13960/t2n58pj4c"
"For cash only : a novel /--- v.3","uiuo.ark:/13960/t8cg09g5n"
"Richer than wealth : a novel.--- v.3","uiuo.ark:/13960/t74t7760g"
"Fenton's quest : a novel /--- v.1","uiuo.ark:/13960/t9p27dz0b"
"Wolfern Chace : a chronicle of days that are no more : a novel /--- v.2","uiuo.ark:/13960/t9v12sq02"
"Probation : a novel /--- v.2","uiuo.ark:/13960/t21c2gg7n"
"Strangers and pilgrims : a novel /--- v.2","uiuo.ark:/13960/t5fb5m87z"
"The Great God Success : a novel /","coo1.ark:/13960/t51g1823b"
"A daughter of today a novel /","aeu.ark:/13960/t7hq48j51"
"The end of the game; a novel,","uc2.ark:/13960/t93777s7v"
"Not while she lives : a novel /--- v.1","uiuo.ark:/13960/t5j96j43c"
"Saddle and sabre. A novel.--- v.2","uc2.ark:/13960/t3ws8pf0r"
"Loving and loth. A novel.--- v.2","uiuo.ark:/13960/t09w0z784"
"An American family ; a novel of to-day /","coo1.ark:/13960/t43r1dz3r"
"A bid for fortune : a novel /","coo1.ark:/13960/t3514k458"
"Eyes like the sea : a novel /","uc2.ark:/13960/t4mk67396"
"Tancredi : a tale of the opera : a novel /","uc2.ark:/13960/t3jw87z5f"
"The lost inheritance : a novel.--- v.2","uiuo.ark:/13960/t9b57382j"
"Kate Danton; or Captain Danton's daughters; a novel.","hvd.hn1u5y"
"Privilege; a novel of the transition,","uc2.ark:/13960/t2h70dt80"
"Belmour: a novel.--- v.3","uiuo.ark:/13960/t55d95m3v"
"Young hearts, a novel by a recluse. With a preface by Miss Jane Porter.--- v.1","hvd.hnnzq8"
"The city of sunshine : a novel /--- v.3","uiuo.ark:/13960/t2794f36r"
"Purple and fine linen. A novel.--- ---","nyp.33433112003037"
"La Novela de ahora.--- no.1-7","uva.x030797014"
"Clarentine : a novel.--- v.2","umn.31951002096633a"
"Lord of himself. A novel.","uc1.a0005499603"
"John Halifax, gentleman : a novel /","uc2.ark:/13960/t00001p3m"
"Peg Woffington : a novel /","uc2.ark:/13960/t91838z67"
"Margaret Vincent ; a novel,","uc2.ark:/13960/t9c53gt8z"
"Celina, or, The widowed bride : a novel : Founded on facts.--- v.1","umn.319510024581580"
"An order to view; a novel,","uc2.ark:/13960/t6g16076f"
"Count Kostia: a novel.","hvd.hwjnmj"
"First love : a novel /--- v.2","uiuo.ark:/13960/t77s86v0j"
"The golden butterfly : a novel /--- v.2","uiuo.ark:/13960/t5bc47r1t"
"Dig: two heads wanted. A novel.","nyp.33433075770648"
"The opera : a novel /--- v.1","uiuo.ark:/13960/t17m0nz2t"
"The Methodist: or, Incidents and characters from life in the Baltimore conference. [A novel]--- v. 1","nyp.33433074797667"
"Guy Waterman : a novel /--- v.3","uiuo.ark:/13960/t4sj23t7p"
"Donovan : a novel /--- v.2","uiug.30112041390623"
"Splendid misery : a novel : in three volumes /--- v.2","ucw.ark:/13960/t01z4bp0c"
"Chata and Chinita, a novel,--- ---","nyp.33433112002542"
"Further development of a novel solar cell concentrator photovoltaic converter system : final report /","mdp.39015086530782"
"A raw youth, a novel in three parts,","uc2.ark:/13960/t1rf5wk2m"
"Beppo the conscript : a novel /--- v.2","uiuo.ark:/13960/t1fj34533"
"Black sheep. A novel.--- v.3","uiuo.ark:/13960/t0bv8500m"
"A strange world : a novel /--- v.3","uiuo.ark:/13960/t00z7qb46"
"Mordaunt hall; or, A September night. A novel.--- v.1","uiuo.ark:/13960/t8sb4m645"
"The breach of promise; a novel.--- v.3","uiuo.ark:/13960/t0ht38h97"
"Fiesole; a novel.--- v.2","uiuo.ark:/13960/t7vm4v912"
"Nature's nobility : a novel.--- v.1","uiuo.ark:/13960/t76t19f6p"
"Roland Graeme : knight a novel of our time /","aeu.ark:/13960/t8df75m4x"
"Jerusalem; a novel,","coo1.ark:/13960/t9t15kg65"
"Redder blood : a novel /","mdp.39015081383146"
"The light of the star : a novel /","coo1.ark:/13960/t7sn0rd6s"
"A righted wrong. A novel.--- v.2","uiuo.ark:/13960/t2v41759b"
"Leo : a novel /--- v.3","uiuo.ark:/13960/t8sb4d79j"
"Pandurang Hàrì, or, Memoirs of a Hindoo [a novel] /","uc2.ark:/13960/t1xd12j7b"
"Salt Lake; a novel","njp.32101067887081"
"Miss Dividends, a novel ...","uc2.ark:/13960/t9959f32w"
"Grapes of thorns : a novel /","hvd.hn1wc7"
"Honor O'Hara. A novel ...--- v.3","uiuo.ark:/13960/t4nk3zk8v"
"Oldcourt : a novel.--- v.2","uiuo.ark:/13960/t0qr5fn2n"
"The cloven foot : a novel /--- v.2","uiuo.ark:/13960/t73v04187"
"The one thing needful : A novel /--- v.2","uc2.ark:/13960/t34171d4k"
"The breach of promise; a novel.--- v.2","uiuo.ark:/13960/t87h27b6c"
"A house of gentlefolk : a novel /","uc2.ark:/13960/t5t72jp5s"
"Home & the homeless : A novel. By Cecilia Mary Caddell, ... In three volumes.--- v.3","uiuo.ark:/13960/t1jh3ts50"
"Scamp; a novel,--- v.1","uiuo.ark:/13960/t2w388f8g"
"Paid in full : a novel /--- v.2","uiuo.ark:/13960/t01z4gh18"
"A life awry : a novel /--- v.1","uiuo.ark:/13960/t7wm1w549"
"Miss Bonnybel; a novel,","uc2.ark:/13960/t3tt4g39b"
"Edina: a novel.--- v.1","uiuo.ark:/13960/t2989063f"
"The moonstone : a novel /","osu.32435080867302"
"When I am rich; a novel,--- ---","nyp.33433112006949"
"La novela contemporánea : discurso leido en la Real Academia Sevillana de Buenas Letras en la sesion del 27 de abril de 1888 para la toma de posesion de la plaza de académico numerario de las misma /","coo.31924027196405"
"She might have done better a novel.","aeu.ark:/13960/t2j684t76"
"The king's highway : a novel /--- v.2","uiuo.ark:/13960/t9z03q60g"
"The mystics; a novel,","uc2.ark:/13960/t16m3820g"
"The return of the O'Mahony : a novel /","nc01.ark:/13960/t6n01z18m"
"Chanting wheels : a novel /","uc2.ark:/13960/t84j0bm1f"
"Joshua Haggard's daughter; a novel ...--- vol.2","njp.32101065836163"
"Phemie Keller : a novel /--- v.1","uiuo.ark:/13960/t05x2z259"
"The little vanities of Mrs. Whittaker; a novel,","uc2.ark:/13960/t84j0kw4c"
"La novela : breve ensayo presentado a la Academia Mexicana /","hvd.32044080616626"
"The Cloven foot : a novel /","nc01.ark:/13960/t84j1jv0z"
"The soul of the bishop : a novel : in two volumes /--- v.2","uiuo.ark:/13960/t7gq7k57m"
"The codicil : a novel /","hvd.hx59f4"
"Marston: a novel. In three volumes. By a lady [i.e. Rosalia St. Clair, pseud].--- v.2","uiuo.ark:/13960/t9086xd8q"
"Forest Lily a novel /","aeu.ark:/13960/t9v12r07m"
"Hide and seek; a novel.","yale.39002013119517"
"Count Kostia, a novel.","miun.aeq1174.0001.001"
"The Ogilvies. A novel ...--- v.2","uiuo.ark:/13960/t9474qk0r"
"The Virginia Bohemians; a novel,","uc2.ark:/13960/t4sj1d326"
"The Felmeres. A novel.","uc2.ark:/13960/t09w0b884"
"Not wisely, but too well. A novel.","nyp.33433074930623"
"The hall and the grange; a novel,","uc2.ark:/13960/t17m05x4j"
"The Englishman : a novel. In six volumes /--- v. 2","uiuo.ark:/13960/t95723s7x"
"Mr. Potter of Texas; a novel,","uc2.ark:/13960/t19k4685q"
"A born coquette, A novel.","uc2.ark:/13960/t5q81544m"
"The queen of love : a novel /--- v.1","uiuo.ark:/13960/t18k7kz90"
"Mr. Incoul's misadventure, a novel,","uc2.ark:/13960/t3vt1hs11"
"Falkner : a novel /--- v.2","nnc1.0114584662"
"Under the yoke : a novel /","uiuc.2896178_001"
"The visioning; a novel","uc2.ark:/13960/t13n21f4g"
"The man of sorrow; a novel ...--- v.3","uiuo.ark:/13960/t39z9w75s"
"Jilted! or, My uncle's scheme. A novel.--- v.3","hvd.hnp6a6"
"The Kentuckians; a novel,","uc2.ark:/13960/t5q81578w"
"Delaplaine: or, The sacrifice of Irene. A novel.","uc2.ark:/13960/t06w96h64"
"Colonel Berry's challenge; a novel,","uc1.$b399185"
"Cranston house : a novel /","hvd.hxdp8x"
"Doctor Vandyke: a novel.","uc2.ark:/13960/t5r786w6g"
"The bride of infelice : a novel /","uc2.ark:/13960/t6qz2413x"
"Fortune's wheel. A novel.--- v.3","uiuo.ark:/13960/t4mk6zh8s"
"The young doctor : a novel /--- v.2","uiuo.ark:/13960/t81k02901"
"High life : a novel : in two volumes.--- v. 2","nyp.33433074870605"
"Foxglove manor : a novel /--- v.3","uiug.30112081504828"
"Gerard or The world, the flesh, and the devil : a novel /","uc2.ark:/13960/t0ht2p886"
"A daughter of two worlds; a novel of New York life,","uc2.ark:/13960/t3mw29s1f"
"Wyllard's weird; a novel,--- v.3","coo.31924064986049"
"Chaste as ice, pure as snow : a novel /","uc2.ark:/13960/t04x5633h"
"Independent means : a novel /","wu.89099789612"
"Sinners : a novelization of Owen Davis's play /","nyp.33433076081193"
"Anna of the five towns a novel /","aeu.ark:/13960/t3rv1vn7p"
"Of high descent : a novel.--- v.1","uiuo.ark:/13960/t06w9qm4q"
"At his gates, a novel.--- v.1","uiuo.ark:/13960/t3nw01k8c"
"Mr. Incoul's misadventure, a novel,","uc1.b3569231"
"The three eras of woman's life : a novel /","hvd.32044087388674"
"The golden butterfly : a novel /--- v.3","uiuo.ark:/13960/t5t72p82m"
"Sir Godfrey's grand-daughters : a novel /--- v.1","uiuo.ark:/13960/t56d64834"
"Fathers and sons: a novel.--- v.2","uiuo.ark:/13960/t8sb4km44"
"The sisters: a novel, in four volumes.--- v.2","uiuo.ark:/13960/t6rx9xd0j"
"Calthorpe; or, Fallen fortunes: a novel.--- v.3","uc2.ark:/13960/t2c825x4c"
"A Sailor's Sweetheart. An account of the wreck of the sailing ship, ""Waldershare,"" etc. [A novel.].--- v.2","uiuo.ark:/13960/t5x645171"
"Pious frauds, a novel,--- v.1","uc2.ark:/13960/t42r3rm9r"
"Beatrice : a novel /","hvd.hn23zi"
"The midnight cry; a novel,","uc2.ark:/13960/t3st7f960"
"Gerald's ordeal : a novel /--- v.3","uiuo.ark:/13960/t1dj60d8t"
"The fruit of desire : a novel /","hvd.hn1gml"
"Macleod of Dare : a novel /--- v.2","mdp.39015063761186"
"Prinkle and his friends. A novel /--- v.1","uiuo.ark:/13960/t6tx4055c"
"Saint Mung's city : a novel /--- v.3","uiuo.ark:/13960/t79s28b7c"
"A prince to order : a novel /","nyp.33433076057722"
"El amigo manso : adaptación escénica en tres actos de la novela del mismo título de Pérez Galdós /","uc1.b2846046"
"The great K. & A. [train] robbery [a novel]","uc2.ark:/13960/t6057dd43"
"In the Sargasso Sea, a novel;","uc2.ark:/13960/t90864r0t"
"Joseph Zalmonah : a novel /","uc2.ark:/13960/t3bz61n6g"
"Woman's devotion : a novel.--- v.3","uiuo.ark:/13960/t41r7fn3s"
"Sinners : a novelization of Owen Davis's play /","nyp.33433076081227"
"The legacy of Cain : a novel.","uc2.ark:/13960/t6g165g4p"
"The beaten path; a novel,","uc2.ark:/13960/t00z72j3j"
"Half a hero; a novel /","uc1.$b684819"
"Society in a garrison town : a novel /--- v.3","uiuo.ark:/13960/t8ff4d691"
"The nameless castle; a novel,","uc2.ark:/13960/t1sf2sf2r"
"The ramrodders; a novel,","uc2.ark:/13960/t16m3392h"
"Cristina novela /","uiuo.ark:/13960/t5k93g50q"
"In Market Overt. A novel.","nyp.33433075749568"
"April's lady : a novel /--- v.3","uiuo.ark:/13960/t1xd1d543"
"Ralf Skirlaugh, the Lincolnshire squire : a novel /--- v.1","uiuo.ark:/13960/t9n30fn3j"
"My Lady Nobody, a novel,--- v.1","uc2.ark:/13960/t9f47kn3b"
"The ivory gate; a novel,","hvd.32044020105128"
"It may be true : a novel in three volumes /--- v.3","uiuo.ark:/13960/t3xs6g13w"
"The school for widows. A novel ...--- v.1","mdp.39015033367668"
"The tragedy of Brinkwater. A novel,","osu.32435018073288"
"Highland cousins : a novel /--- v.1","uiuo.ark:/13960/t8rb7s318"
"Jealousy, or, Teverino : a novel /","dul1.ark:/13960/t25b2cg8s"
"Aunt Dorothy's tale, or, Geraldine Morton : a novel.--- v.1","uiuo.ark:/13960/t5gb2cs0k"
"The duke's children : a novel /--- v.29","uiuo.ark:/13960/t73v30h5j"
"Born in exile, a novel /--- v.1","uiuo.ark:/13960/t1hh78382"
"The auction block : a novel of New York life /","uc2.ark:/13960/t9765b626"
"In paradise : a novel, from the German of Paul Heyse.--- v.1","uc2.ark:/13960/t5fb58q46"
"Life's masquerade, a novel.--- v.2","uiuo.ark:/13960/t07w6wp8s"
